;municipio;uf;date;casos confirmados;mortes;casss_interpolados;mortes_interpoladas
469;Araguaína;TO;2020-03-20;;;0.0;0.0
470;Araguaína;TO;2020-03-21;;;0.0;0.0
471;Araguaína;TO;2020-03-22;;;0.0;0.0
472;Araguaína;TO;2020-03-23;;;0.0;0.0
473;Araguaína;TO;2020-03-24;;;0.0;0.0
474;Araguaína;TO;2020-03-25;;;0.0;0.0
475;Araguaína;TO;2020-03-26;;;0.0;0.0
476;Araguaína;TO;2020-03-27;1.0;;1.0;0.0
477;Araguaína;TO;2020-03-28;1.0;;1.0;0.0
478;Araguaína;TO;2020-03-29;1.0;;1.0;0.0
479;Araguaína;TO;2020-03-30;;;1.0;0.0
480;Arujá;SP;2020-02-20;;;0.0;0.0
481;Arujá;SP;2020-02-21;;;0.0;0.0
482;Arujá;SP;2020-02-22;;;0.0;0.0
483;Arujá;SP;2020-02-23;;;0.0;0.0
484;Arujá;SP;2020-02-24;;;0.0;0.0
485;Arujá;SP;2020-02-25;;;0.0;0.0
486;Arujá;SP;2020-02-26;;;0.0;0.0
487;Arujá;SP;2020-02-27;;;0.0;0.0
488;Arujá;SP;2020-02-28;;;0.0;0.0
489;Arujá;SP;2020-02-29;;;0.0;0.0
490;Arujá;SP;2020-03-01;;;0.0;0.0
491;Arujá;SP;2020-03-02;;;0.0;0.0
492;Arujá;SP;2020-03-03;;;0.0;0.0
493;Arujá;SP;2020-03-04;;;0.0;0.0
494;Arujá;SP;2020-03-05;;;0.0;0.0
495;Arujá;SP;2020-03-06;;;0.0;0.0
496;Arujá;SP;2020-03-07;;;0.0;0.0
497;Arujá;SP;2020-03-08;;;0.0;0.0
498;Arujá;SP;2020-03-09;;;0.0;0.0
499;Arujá;SP;2020-03-10;;;0.0;0.0
500;Arujá;SP;2020-03-11;;;0.0;0.0
501;Arujá;SP;2020-03-12;;;0.0;0.0
502;Arujá;SP;2020-03-13;;;0.0;0.0
503;Arujá;SP;2020-03-14;;;0.0;0.0
504;Arujá;SP;2020-03-15;;;0.0;0.0
505;Arujá;SP;2020-03-16;;;0.0;0.0
506;Arujá;SP;2020-03-17;;;0.0;0.0
507;Arujá;SP;2020-03-18;;;0.0;0.0
508;Arujá;SP;2020-03-19;;;0.0;0.0
509;Arujá;SP;2020-03-20;;;0.0;0.0
510;Arujá;SP;2020-03-21;;;0.0;0.0
511;Arujá;SP;2020-03-22;;;0.0;0.0
512;Arujá;SP;2020-03-23;;;0.0;0.0
513;Arujá;SP;2020-03-24;;;0.0;0.0
514;Arujá;SP;2020-03-25;;;0.0;0.0
515;Arujá;SP;2020-03-26;1.0;;1.0;0.0
516;Arujá;SP;2020-03-27;1.0;;1.0;0.0
517;Arujá;SP;2020-03-28;1.0;;1.0;0.0
518;Arujá;SP;2020-03-29;1.0;;1.0;0.0
519;Arujá;SP;2020-03-30;1.0;0.0;1.0;0.0
520;Assú;RN;2020-02-20;;;0.0;0.0
521;Assú;RN;2020-02-21;;;0.0;0.0
522;Assú;RN;2020-02-22;;;0.0;0.0
523;Assú;RN;2020-02-23;;;0.0;0.0
524;Assú;RN;2020-02-24;;;0.0;0.0
525;Assú;RN;2020-02-25;;;0.0;0.0
526;Assú;RN;2020-02-26;;;0.0;0.0
527;Assú;RN;2020-02-27;;;0.0;0.0
528;Assú;RN;2020-02-28;;;0.0;0.0
529;Assú;RN;2020-02-29;;;0.0;0.0
530;Assú;RN;2020-03-01;;;0.0;0.0
531;Assú;RN;2020-03-02;;;0.0;0.0
532;Assú;RN;2020-03-03;;;0.0;0.0
533;Assú;RN;2020-03-04;;;0.0;0.0
534;Assú;RN;2020-03-05;;;0.0;0.0
535;Assú;RN;2020-03-06;;;0.0;0.0
536;Assú;RN;2020-03-07;;;0.0;0.0
537;Assú;RN;2020-03-08;;;0.0;0.0
538;Assú;RN;2020-03-09;;;0.0;0.0
539;Assú;RN;2020-03-10;;;0.0;0.0
540;Assú;RN;2020-03-11;;;0.0;0.0
541;Assú;RN;2020-03-12;;;0.0;0.0
542;Assú;RN;2020-03-13;;;0.0;0.0
543;Assú;RN;2020-03-14;;;0.0;0.0
544;Assú;RN;2020-03-15;;;0.0;0.0
545;Assú;RN;2020-03-16;;;0.0;0.0
546;Assú;RN;2020-03-17;;;0.0;0.0
547;Assú;RN;2020-03-18;;;0.0;0.0
548;Assú;RN;2020-03-19;;;0.0;0.0
549;Assú;RN;2020-03-20;;;0.0;0.0
550;Assú;RN;2020-03-21;;;0.0;0.0
551;Assú;RN;2020-03-22;;;0.0;0.0
552;Assú;RN;2020-03-23;;;0.0;0.0
553;Assú;RN;2020-03-24;;;0.0;0.0
554;Assú;RN;2020-03-25;;;0.0;0.0
555;Assú;RN;2020-03-26;;;0.0;0.0
556;Assú;RN;2020-03-27;;;0.0;0.0
557;Assú;RN;2020-03-28;;;0.0;0.0
558;Assú;RN;2020-03-29;1.0;;1.0;0.0
559;Assú;RN;2020-03-30;;;1.0;0.0
560;Bagé;RS;2020-02-20;;;0.0;0.0
561;Bagé;RS;2020-02-21;;;0.0;0.0
562;Bagé;RS;2020-02-22;;;0.0;0.0
563;Bagé;RS;2020-02-23;;;0.0;0.0
564;Bagé;RS;2020-02-24;;;0.0;0.0
565;Bagé;RS;2020-02-25;;;0.0;0.0
566;Bagé;RS;2020-02-26;;;0.0;0.0
567;Bagé;RS;2020-02-27;;;0.0;0.0
568;Bagé;RS;2020-02-28;;;0.0;0.0
569;Bagé;RS;2020-02-29;;;0.0;0.0
570;Bagé;RS;2020-03-01;;;0.0;0.0
571;Bagé;RS;2020-03-02;;;0.0;0.0
572;Bagé;RS;2020-03-03;;;0.0;0.0
573;Bagé;RS;2020-03-04;;;0.0;0.0
574;Bagé;RS;2020-03-05;;;0.0;0.0
575;Bagé;RS;2020-03-06;;;0.0;0.0
576;Bagé;RS;2020-03-07;;;0.0;0.0
577;Bagé;RS;2020-03-08;;;0.0;0.0
578;Bagé;RS;2020-03-09;;;0.0;0.0
579;Bagé;RS;2020-03-10;;;0.0;0.0
580;Bagé;RS;2020-03-11;;;0.0;0.0
581;Bagé;RS;2020-03-12;;;0.0;0.0
582;Bagé;RS;2020-03-13;;;0.0;0.0
583;Bagé;RS;2020-03-14;;;0.0;0.0
584;Bagé;RS;2020-03-15;;;0.0;0.0
585;Bagé;RS;2020-03-16;;;0.0;0.0
586;Bagé;RS;2020-03-17;;;0.0;0.0
587;Bagé;RS;2020-03-18;;;0.0;0.0
588;Bagé;RS;2020-03-19;2.0;;2.0;0.0
589;Bagé;RS;2020-03-20;2.0;;2.0;0.0
590;Bagé;RS;2020-03-21;3.0;;3.0;0.0
591;Bagé;RS;2020-03-22;3.0;;3.0;0.0
592;Bagé;RS;2020-03-23;7.0;;7.0;0.0
593;Bagé;RS;2020-03-24;7.0;;7.0;0.0
594;Bagé;RS;2020-03-25;7.0;;7.0;0.0
595;Bagé;RS;2020-03-26;8.0;;8.0;0.0
596;Bagé;RS;2020-03-27;9.0;;9.0;0.0
597;Bagé;RS;2020-03-28;9.0;;9.0;0.0
598;Bagé;RS;2020-03-29;9.0;;9.0;0.0
599;Bagé;RS;2020-03-30;;;9.0;0.0
600;Balneário Arroio do Silva;SC;2020-02-20;;;0.0;0.0
601;Balneário Arroio do Silva;SC;2020-02-21;;;0.0;0.0
602;Balneário Arroio do Silva;SC;2020-02-22;;;0.0;0.0
603;Balneário Arroio do Silva;SC;2020-02-23;;;0.0;0.0
604;Balneário Arroio do Silva;SC;2020-02-24;;;0.0;0.0
605;Balneário Arroio do Silva;SC;2020-02-25;;;0.0;0.0
606;Balneário Arroio do Silva;SC;2020-02-26;;;0.0;0.0
607;Balneário Arroio do Silva;SC;2020-02-27;;;0.0;0.0
608;Balneário Arroio do Silva;SC;2020-02-28;;;0.0;0.0
609;Balneário Arroio do Silva;SC;2020-02-29;;;0.0;0.0
610;Balneário Arroio do Silva;SC;2020-03-01;;;0.0;0.0
611;Balneário Arroio do Silva;SC;2020-03-02;;;0.0;0.0
612;Balneário Arroio do Silva;SC;2020-03-03;;;0.0;0.0
613;Balneário Arroio do Silva;SC;2020-03-04;;;0.0;0.0
614;Balneário Arroio do Silva;SC;2020-03-05;;;0.0;0.0
615;Balneário Arroio do Silva;SC;2020-03-06;;;0.0;0.0
616;Balneário Arroio do Silva;SC;2020-03-07;;;0.0;0.0
617;Balneário Arroio do Silva;SC;2020-03-08;;;0.0;0.0
618;Balneário Arroio do Silva;SC;2020-03-09;;;0.0;0.0
619;Balneário Arroio do Silva;SC;2020-03-10;;;0.0;0.0
620;Balneário Arroio do Silva;SC;2020-03-11;;;0.0;0.0
621;Balneário Arroio do Silva;SC;2020-03-12;;;0.0;0.0
622;Balneário Arroio do Silva;SC;2020-03-13;;;0.0;0.0
623;Balneário Arroio do Silva;SC;2020-03-14;;;0.0;0.0
624;Balneário Arroio do Silva;SC;2020-03-15;;;0.0;0.0
625;Balneário Arroio do Silva;SC;2020-03-16;;;0.0;0.0
626;Balneário Arroio do Silva;SC;2020-03-17;;;0.0;0.0
627;Balneário Arroio do Silva;SC;2020-03-18;;;0.0;0.0
628;Balneário Arroio do Silva;SC;2020-03-19;;;0.0;0.0
629;Balneário Arroio do Silva;SC;2020-03-20;;;0.0;0.0
630;Balneário Arroio do Silva;SC;2020-03-21;;;0.0;0.0
631;Balneário Arroio do Silva;SC;2020-03-22;;;0.0;0.0
632;Balneário Arroio do Silva;SC;2020-03-23;;;0.0;0.0
633;Balneário Arroio do Silva;SC;2020-03-24;;;0.0;0.0
634;Balneário Arroio do Silva;SC;2020-03-25;1.0;;1.0;0.0
635;Balneário Arroio do Silva;SC;2020-03-26;1.0;;1.0;0.0
636;Balneário Arroio do Silva;SC;2020-03-27;1.0;;1.0;0.0
637;Balneário Arroio do Silva;SC;2020-03-28;1.0;;1.0;0.0
638;Balneário Arroio do Silva;SC;2020-03-29;1.0;;1.0;0.0
639;Balneário Arroio do Silva;SC;2020-03-30;;;1.0;0.0
640;Balneário Camboriú;SC;2020-02-20;;;0.0;0.0
641;Balneário Camboriú;SC;2020-02-21;;;0.0;0.0
642;Balneário Camboriú;SC;2020-02-22;;;0.0;0.0
643;Balneário Camboriú;SC;2020-02-23;;;0.0;0.0
644;Balneário Camboriú;SC;2020-02-24;;;0.0;0.0
645;Balneário Camboriú;SC;2020-02-25;;;0.0;0.0
646;Balneário Camboriú;SC;2020-02-26;;;0.0;0.0
647;Balneário Camboriú;SC;2020-02-27;;;0.0;0.0
648;Balneário Camboriú;SC;2020-02-28;;;0.0;0.0
649;Balneário Camboriú;SC;2020-02-29;;;0.0;0.0
650;Balneário Camboriú;SC;2020-03-01;;;0.0;0.0
651;Balneário Camboriú;SC;2020-03-02;;;0.0;0.0
652;Balneário Camboriú;SC;2020-03-03;;;0.0;0.0
653;Balneário Camboriú;SC;2020-03-04;;;0.0;0.0
654;Balneário Camboriú;SC;2020-03-05;;;0.0;0.0
655;Balneário Camboriú;SC;2020-03-06;;;0.0;0.0
656;Balneário Camboriú;SC;2020-03-07;;;0.0;0.0
657;Balneário Camboriú;SC;2020-03-08;;;0.0;0.0
658;Balneário Camboriú;SC;2020-03-09;;;0.0;0.0
659;Balneário Camboriú;SC;2020-03-10;;;0.0;0.0
660;Balneário Camboriú;SC;2020-03-11;;;0.0;0.0
661;Balneário Camboriú;SC;2020-03-12;;;0.0;0.0
662;Balneário Camboriú;SC;2020-03-13;;;0.0;0.0
663;Balneário Camboriú;SC;2020-03-14;;;0.0;0.0
664;Balneário Camboriú;SC;2020-03-15;;;0.0;0.0
665;Balneário Camboriú;SC;2020-03-16;;;0.0;0.0
666;Balneário Camboriú;SC;2020-03-17;;;0.0;0.0
667;Balneário Camboriú;SC;2020-03-18;2.0;;2.0;0.0
668;Balneário Camboriú;SC;2020-03-19;4.0;;4.0;0.0
669;Balneário Camboriú;SC;2020-03-20;4.0;;4.0;0.0
670;Balneário Camboriú;SC;2020-03-21;6.0;;6.0;0.0
671;Balneário Camboriú;SC;2020-03-22;6.0;;6.0;0.0
672;Balneário Camboriú;SC;2020-03-23;6.0;;6.0;0.0
673;Balneário Camboriú;SC;2020-03-24;6.0;;6.0;0.0
674;Balneário Camboriú;SC;2020-03-25;7.0;;7.0;0.0
675;Balneário Camboriú;SC;2020-03-26;8.0;;8.0;0.0
676;Balneário Camboriú;SC;2020-03-27;9.0;;9.0;0.0
677;Balneário Camboriú;SC;2020-03-28;9.0;;9.0;0.0
678;Balneário Camboriú;SC;2020-03-29;9.0;;9.0;0.0
679;Balneário Camboriú;SC;2020-03-30;;;9.0;0.0
680;Barra Mansa;RJ;2020-02-20;;;0.0;0.0
681;Barra Mansa;RJ;2020-02-21;;;0.0;0.0
682;Barra Mansa;RJ;2020-02-22;;;0.0;0.0
683;Barra Mansa;RJ;2020-02-23;;;0.0;0.0
684;Barra Mansa;RJ;2020-02-24;;;0.0;0.0
685;Barra Mansa;RJ;2020-02-25;;;0.0;0.0
686;Barra Mansa;RJ;2020-02-26;;;0.0;0.0
687;Barra Mansa;RJ;2020-02-27;;;0.0;0.0
688;Barra Mansa;RJ;2020-02-28;;;0.0;0.0
689;Barra Mansa;RJ;2020-02-29;;;0.0;0.0
690;Barra Mansa;RJ;2020-03-01;;;0.0;0.0
691;Barra Mansa;RJ;2020-03-02;;;0.0;0.0
692;Barra Mansa;RJ;2020-03-03;;;0.0;0.0
693;Barra Mansa;RJ;2020-03-04;;;0.0;0.0
694;Barra Mansa;RJ;2020-03-05;1.0;;1.0;0.0
695;Barra Mansa;RJ;2020-03-06;1.0;;1.0;0.0
696;Barra Mansa;RJ;2020-03-07;1.0;;1.0;0.0
697;Barra Mansa;RJ;2020-03-08;1.0;;1.0;0.0
698;Barra Mansa;RJ;2020-03-09;1.0;;1.0;0.0
699;Barra Mansa;RJ;2020-03-10;1.0;;1.0;0.0
700;Barra Mansa;RJ;2020-03-11;1.0;;1.0;0.0
701;Barra Mansa;RJ;2020-03-12;1.0;;1.0;0.0
702;Barra Mansa;RJ;2020-03-13;1.0;;1.0;0.0
703;Barra Mansa;RJ;2020-03-14;1.0;;1.0;0.0
704;Barra Mansa;RJ;2020-03-15;1.0;;1.0;0.0
705;Barra Mansa;RJ;2020-03-16;1.0;;1.0;0.0
706;Barra Mansa;RJ;2020-03-17;1.0;;1.0;0.0
707;Barra Mansa;RJ;2020-03-18;1.0;;1.0;0.0
708;Barra Mansa;RJ;2020-03-19;1.0;;1.0;0.0
709;Barra Mansa;RJ;2020-03-20;2.0;;2.0;0.0
710;Barra Mansa;RJ;2020-03-21;1.0;;1.0;0.0
711;Barra Mansa;RJ;2020-03-22;1.0;;1.0;0.0
712;Barra Mansa;RJ;2020-03-23;1.0;;1.0;0.0
713;Barra Mansa;RJ;2020-03-24;1.0;;1.0;0.0
714;Barra Mansa;RJ;2020-03-25;1.0;;1.0;0.0
715;Barra Mansa;RJ;2020-03-26;1.0;;1.0;0.0
716;Barra Mansa;RJ;2020-03-27;1.0;;1.0;0.0
717;Barra Mansa;RJ;2020-03-28;1.0;;1.0;0.0
718;Barra Mansa;RJ;2020-03-29;1.0;;1.0;0.0
719;Barra Mansa;RJ;2020-03-30;;;1.0;0.0
720;Barreiras;BA;2020-02-20;;;0.0;0.0
721;Barreiras;BA;2020-02-21;;;0.0;0.0
722;Barreiras;BA;2020-02-22;;;0.0;0.0
723;Barreiras;BA;2020-02-23;;;0.0;0.0
724;Barreiras;BA;2020-02-24;;;0.0;0.0
725;Barreiras;BA;2020-02-25;;;0.0;0.0
726;Barreiras;BA;2020-02-26;;;0.0;0.0
727;Barreiras;BA;2020-02-27;;;0.0;0.0
728;Barreiras;BA;2020-02-28;;;0.0;0.0
729;Barreiras;BA;2020-02-29;;;0.0;0.0
730;Barreiras;BA;2020-03-01;;;0.0;0.0
731;Barreiras;BA;2020-03-02;;;0.0;0.0
732;Barreiras;BA;2020-03-03;;;0.0;0.0
733;Barreiras;BA;2020-03-04;;;0.0;0.0
734;Barreiras;BA;2020-03-05;;;0.0;0.0
735;Barreiras;BA;2020-03-06;;;0.0;0.0
736;Barreiras;BA;2020-03-07;;;0.0;0.0
737;Barreiras;BA;2020-03-08;;;0.0;0.0
738;Barreiras;BA;2020-03-09;;;0.0;0.0
739;Barreiras;BA;2020-03-10;;;0.0;0.0
740;Barreiras;BA;2020-03-11;;;0.0;0.0
741;Barreiras;BA;2020-03-12;;;0.0;0.0
742;Barreiras;BA;2020-03-13;;;0.0;0.0
743;Barreiras;BA;2020-03-14;;;0.0;0.0
744;Barreiras;BA;2020-03-15;;;0.0;0.0
745;Barreiras;BA;2020-03-16;;;0.0;0.0
746;Barreiras;BA;2020-03-17;;;0.0;0.0
747;Barreiras;BA;2020-03-18;;;0.0;0.0
748;Barreiras;BA;2020-03-19;;;0.0;0.0
749;Barreiras;BA;2020-03-20;;;0.0;0.0
750;Barreiras;BA;2020-03-21;;;0.0;0.0
751;Barreiras;BA;2020-03-22;1.0;;1.0;0.0
752;Barreiras;BA;2020-03-23;1.0;;1.0;0.0
753;Barreiras;BA;2020-03-24;1.0;;1.0;0.0
754;Barreiras;BA;2020-03-25;1.0;;1.0;0.0
755;Barreiras;BA;2020-03-26;1.0;;1.0;0.0
756;Barreiras;BA;2020-03-27;1.0;;1.0;0.0
757;Barreiras;BA;2020-03-28;1.0;;1.0;0.0
758;Barreiras;BA;2020-03-29;1.0;;1.0;0.0
759;Barreiras;BA;2020-03-30;;;1.0;0.0
760;Barueri;SP;2020-02-20;;;0.0;0.0
761;Barueri;SP;2020-02-21;;;0.0;0.0
762;Barueri;SP;2020-02-22;;;0.0;0.0
763;Barueri;SP;2020-02-23;;;0.0;0.0
764;Barueri;SP;2020-02-24;;;0.0;0.0
765;Barueri;SP;2020-02-25;;;0.0;0.0
766;Barueri;SP;2020-02-26;;;0.0;0.0
767;Barueri;SP;2020-02-27;;;0.0;0.0
768;Barueri;SP;2020-02-28;;;0.0;0.0
769;Barueri;SP;2020-02-29;;;0.0;0.0
770;Barueri;SP;2020-03-01;;;0.0;0.0
771;Barueri;SP;2020-03-02;;;0.0;0.0
772;Barueri;SP;2020-03-03;;;0.0;0.0
773;Barueri;SP;2020-03-04;;;0.0;0.0
774;Barueri;SP;2020-03-05;;;0.0;0.0
775;Barueri;SP;2020-03-06;;;0.0;0.0
776;Barueri;SP;2020-03-07;;;0.0;0.0
777;Barueri;SP;2020-03-08;;;0.0;0.0
778;Barueri;SP;2020-03-09;;;0.0;0.0
779;Barueri;SP;2020-03-10;;;0.0;0.0
780;Barueri;SP;2020-03-11;;;0.0;0.0
781;Barueri;SP;2020-03-12;;;0.0;0.0
782;Barueri;SP;2020-03-13;;;0.0;0.0
783;Barueri;SP;2020-03-14;;;0.0;0.0
784;Barueri;SP;2020-03-15;;;0.0;0.0
785;Barueri;SP;2020-03-16;;;0.0;0.0
786;Barueri;SP;2020-03-17;;;0.0;0.0
787;Barueri;SP;2020-03-18;1.0;;1.0;0.0
788;Barueri;SP;2020-03-19;1.0;;1.0;0.0
789;Barueri;SP;2020-03-20;1.0;;1.0;0.0
790;Barueri;SP;2020-03-21;1.0;;1.0;0.0
791;Barueri;SP;2020-03-22;1.0;;1.0;0.0
792;Barueri;SP;2020-03-23;1.0;;1.0;0.0
793;Barueri;SP;2020-03-24;1.0;;1.0;0.0
794;Barueri;SP;2020-03-25;1.0;;1.0;0.0
795;Barueri;SP;2020-03-26;3.0;;3.0;0.0
796;Barueri;SP;2020-03-27;3.0;;3.0;0.0
797;Barueri;SP;2020-03-28;3.0;;3.0;0.0
798;Barueri;SP;2020-03-29;3.0;;3.0;0.0
799;Barueri;SP;2020-03-30;6.0;0.0;6.0;0.0
800;Batayporã;MS;2020-02-20;;;0.0;0.0
801;Batayporã;MS;2020-02-21;;;0.0;0.0
802;Batayporã;MS;2020-02-22;;;0.0;0.0
803;Batayporã;MS;2020-02-23;;;0.0;0.0
804;Batayporã;MS;2020-02-24;;;0.0;0.0
805;Batayporã;MS;2020-02-25;;;0.0;0.0
806;Batayporã;MS;2020-02-26;;;0.0;0.0
807;Batayporã;MS;2020-02-27;;;0.0;0.0
808;Batayporã;MS;2020-02-28;;;0.0;0.0
809;Batayporã;MS;2020-02-29;;;0.0;0.0
810;Batayporã;MS;2020-03-01;;;0.0;0.0
811;Batayporã;MS;2020-03-02;;;0.0;0.0
812;Batayporã;MS;2020-03-03;;;0.0;0.0
813;Batayporã;MS;2020-03-04;;;0.0;0.0
814;Batayporã;MS;2020-03-05;;;0.0;0.0
815;Batayporã;MS;2020-03-06;;;0.0;0.0
816;Batayporã;MS;2020-03-07;;;0.0;0.0
817;Batayporã;MS;2020-03-08;;;0.0;0.0
818;Batayporã;MS;2020-03-09;;;0.0;0.0
819;Batayporã;MS;2020-03-10;;;0.0;0.0
820;Batayporã;MS;2020-03-11;;;0.0;0.0
821;Batayporã;MS;2020-03-12;;;0.0;0.0
822;Batayporã;MS;2020-03-13;;;0.0;0.0
823;Batayporã;MS;2020-03-14;;;0.0;0.0
824;Batayporã;MS;2020-03-15;;;0.0;0.0
825;Batayporã;MS;2020-03-16;;;0.0;0.0
826;Batayporã;MS;2020-03-17;;;0.0;0.0
827;Batayporã;MS;2020-03-18;;;0.0;0.0
828;Batayporã;MS;2020-03-19;;;0.0;0.0
829;Batayporã;MS;2020-03-20;;;0.0;0.0
830;Batayporã;MS;2020-03-21;;;0.0;0.0
831;Batayporã;MS;2020-03-22;;;0.0;0.0
832;Batayporã;MS;2020-03-23;;;0.0;0.0
833;Batayporã;MS;2020-03-24;;;0.0;0.0
834;Batayporã;MS;2020-03-25;;;0.0;0.0
835;Batayporã;MS;2020-03-26;;;0.0;0.0
836;Batayporã;MS;2020-03-27;1.0;;1.0;0.0
837;Batayporã;MS;2020-03-28;1.0;;1.0;0.0
838;Batayporã;MS;2020-03-29;2.0;;2.0;0.0
839;Batayporã;MS;2020-03-30;;;2.0;0.0
840;Belford Roxo;RJ;2020-02-20;;;0.0;0.0
841;Belford Roxo;RJ;2020-02-21;;;0.0;0.0
842;Belford Roxo;RJ;2020-02-22;;;0.0;0.0
843;Belford Roxo;RJ;2020-02-23;;;0.0;0.0
844;Belford Roxo;RJ;2020-02-24;;;0.0;0.0
845;Belford Roxo;RJ;2020-02-25;;;0.0;0.0
846;Belford Roxo;RJ;2020-02-26;;;0.0;0.0
847;Belford Roxo;RJ;2020-02-27;;;0.0;0.0
848;Belford Roxo;RJ;2020-02-28;;;0.0;0.0
849;Belford Roxo;RJ;2020-02-29;;;0.0;0.0
850;Belford Roxo;RJ;2020-03-01;;;0.0;0.0
851;Belford Roxo;RJ;2020-03-02;;;0.0;0.0
852;Belford Roxo;RJ;2020-03-03;;;0.0;0.0
853;Belford Roxo;RJ;2020-03-04;;;0.0;0.0
854;Belford Roxo;RJ;2020-03-05;;;0.0;0.0
855;Belford Roxo;RJ;2020-03-06;;;0.0;0.0
856;Belford Roxo;RJ;2020-03-07;;;0.0;0.0
857;Belford Roxo;RJ;2020-03-08;;;0.0;0.0
858;Belford Roxo;RJ;2020-03-09;;;0.0;0.0
859;Belford Roxo;RJ;2020-03-10;;;0.0;0.0
860;Belford Roxo;RJ;2020-03-11;;;0.0;0.0
861;Belford Roxo;RJ;2020-03-12;;;0.0;0.0
862;Belford Roxo;RJ;2020-03-13;;;0.0;0.0
863;Belford Roxo;RJ;2020-03-14;;;0.0;0.0
864;Belford Roxo;RJ;2020-03-15;;;0.0;0.0
865;Belford Roxo;RJ;2020-03-16;;;0.0;0.0
866;Belford Roxo;RJ;2020-03-17;;;0.0;0.0
867;Belford Roxo;RJ;2020-03-18;;;0.0;0.0
868;Belford Roxo;RJ;2020-03-19;;;0.0;0.0
869;Belford Roxo;RJ;2020-03-20;;;0.0;0.0
870;Belford Roxo;RJ;2020-03-21;;;0.0;0.0
871;Belford Roxo;RJ;2020-03-22;;;0.0;0.0
872;Belford Roxo;RJ;2020-03-23;;;0.0;0.0
873;Belford Roxo;RJ;2020-03-24;;;0.0;0.0
874;Belford Roxo;RJ;2020-03-25;;;0.0;0.0
875;Belford Roxo;RJ;2020-03-26;1.0;;1.0;0.0
876;Belford Roxo;RJ;2020-03-27;1.0;;1.0;0.0
877;Belford Roxo;RJ;2020-03-28;1.0;;1.0;0.0
878;Belford Roxo;RJ;2020-03-29;2.0;;2.0;0.0
879;Belford Roxo;RJ;2020-03-30;;;2.0;0.0
880;Belo Horizonte;MG;2020-02-20;;;0.0;0.0
881;Belo Horizonte;MG;2020-02-21;;;0.0;0.0
882;Belo Horizonte;MG;2020-02-22;;;0.0;0.0
883;Belo Horizonte;MG;2020-02-23;;;0.0;0.0
884;Belo Horizonte;MG;2020-02-24;;;0.0;0.0
885;Belo Horizonte;MG;2020-02-25;;;0.0;0.0
886;Belo Horizonte;MG;2020-02-26;;;0.0;0.0
887;Belo Horizonte;MG;2020-02-27;;;0.0;0.0
888;Belo Horizonte;MG;2020-02-28;;;0.0;0.0
889;Belo Horizonte;MG;2020-02-29;;;0.0;0.0
890;Belo Horizonte;MG;2020-03-01;;;0.0;0.0
891;Belo Horizonte;MG;2020-03-02;;;0.0;0.0
892;Belo Horizonte;MG;2020-03-03;;;0.0;0.0
893;Belo Horizonte;MG;2020-03-04;;;0.0;0.0
894;Belo Horizonte;MG;2020-03-05;;;0.0;0.0
895;Belo Horizonte;MG;2020-03-06;;;0.0;0.0
896;Belo Horizonte;MG;2020-03-07;;;0.0;0.0
897;Belo Horizonte;MG;2020-03-08;;;0.0;0.0
898;Belo Horizonte;MG;2020-03-09;;;0.0;0.0
899;Belo Horizonte;MG;2020-03-10;;;0.0;0.0
900;Belo Horizonte;MG;2020-03-11;;;0.0;0.0
901;Belo Horizonte;MG;2020-03-12;;;0.0;0.0
902;Belo Horizonte;MG;2020-03-13;;;0.0;0.0
903;Belo Horizonte;MG;2020-03-14;;;0.0;0.0
904;Belo Horizonte;MG;2020-03-15;1.0;;1.0;0.0
905;Belo Horizonte;MG;2020-03-16;1.0;;1.0;0.0
906;Belo Horizonte;MG;2020-03-17;5.0;;5.0;0.0
907;Belo Horizonte;MG;2020-03-18;10.0;;10.0;0.0
908;Belo Horizonte;MG;2020-03-19;18.0;;18.0;0.0
909;Belo Horizonte;MG;2020-03-20;20.0;;20.0;0.0
910;Belo Horizonte;MG;2020-03-21;30.0;;30.0;0.0
911;Belo Horizonte;MG;2020-03-22;30.0;;30.0;0.0
912;Belo Horizonte;MG;2020-03-23;60.0;;60.0;0.0
913;Belo Horizonte;MG;2020-03-24;87.0;;87.0;0.0
914;Belo Horizonte;MG;2020-03-25;90.0;;90.0;0.0
915;Belo Horizonte;MG;2020-03-26;96.0;;96.0;0.0
916;Belo Horizonte;MG;2020-03-27;118.0;;118.0;0.0
917;Belo Horizonte;MG;2020-03-28;129.0;;129.0;0.0
918;Belo Horizonte;MG;2020-03-29;143.0;;143.0;0.0
919;Belo Horizonte;MG;2020-03-30;;;143.0;0.0
920;Belo Jardim;PE;2020-02-20;;;0.0;0.0
921;Belo Jardim;PE;2020-02-21;;;0.0;0.0
922;Belo Jardim;PE;2020-02-22;;;0.0;0.0
923;Belo Jardim;PE;2020-02-23;;;0.0;0.0
924;Belo Jardim;PE;2020-02-24;;;0.0;0.0
925;Belo Jardim;PE;2020-02-25;;;0.0;0.0
926;Belo Jardim;PE;2020-02-26;;;0.0;0.0
927;Belo Jardim;PE;2020-02-27;;;0.0;0.0
928;Belo Jardim;PE;2020-02-28;;;0.0;0.0
929;Belo Jardim;PE;2020-02-29;;;0.0;0.0
930;Belo Jardim;PE;2020-03-01;;;0.0;0.0
931;Belo Jardim;PE;2020-03-02;;;0.0;0.0
932;Belo Jardim;PE;2020-03-03;;;0.0;0.0
