data,municipio,uf,casos confirmados,mortes,fonte,última atualização,validação,flag_cosistencia,flag_cosistencia_num
22/03/2020,Caxias do Sul,RS,2,,,Desconhecida,0,Consistente,0
23/03/2020,Caxias do Sul,RS,2,,,Desconhecida,0,Consistente,0
24/03/2020,Caxias do Sul,RS,2,,,Desconhecida,0,Consistente,0
25/03/2020,Caxias do Sul,RS,3,,,Desconhecida,1,Consistente,0
26/03/2020,Caxias do Sul,RS,3,,,Desconhecida,0,Consistente,0
27/03/2020,Caxias do Sul,RS,6,,,Desconhecida,3,Consistente,0
28/03/2020,Caxias do Sul,RS,6,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Caxias do Sul,RS,6,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
25/03/2020,Cerro Grande do Sul,RS,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Cerro Grande do Sul,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Cerro Grande do Sul,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Cerro Grande do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Cerro Grande do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Charqueadas,RS,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Charqueadas,RS,1,,,Desconhecida,0,Consistente,0
23/03/2020,Charqueadas,RS,1,,,Desconhecida,0,Consistente,0
24/03/2020,Charqueadas,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Charqueadas,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Charqueadas,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Charqueadas,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Charqueadas,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Charqueadas,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
23/03/2020,Cruzeiro do Sul,RS,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Cruzeiro do Sul,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Cruzeiro do Sul,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Cruzeiro do Sul,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Cruzeiro do Sul,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Cruzeiro do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Cruzeiro do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Dois Irmãos,RS,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Dois Irmãos,RS,1,,,Desconhecida,0,Consistente,0
23/03/2020,Dois Irmãos,RS,1,,,Desconhecida,0,Consistente,0
24/03/2020,Dois Irmãos,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Dois Irmãos,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Dois Irmãos,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Dois Irmãos,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Dois Irmãos,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Dois Irmãos,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
25/03/2020,Dom Pedrito,RS,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Dom Pedrito,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Dom Pedrito,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Dom Pedrito,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Dom Pedrito,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Eldorado do Sul,RS,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Eldorado do Sul,RS,1,,,Desconhecida,0,Consistente,0
23/03/2020,Eldorado do Sul,RS,1,,,Desconhecida,0,Consistente,0
24/03/2020,Eldorado do Sul,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Eldorado do Sul,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Eldorado do Sul,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Eldorado do Sul,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Eldorado do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Eldorado do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
19/03/2020,Erechim,RS,1,,,Desconhecida,-999,Consistente,0
20/03/2020,Erechim,RS,3,,,Desconhecida,2,Consistente,0
21/03/2020,Erechim,RS,3,,,Desconhecida,0,Consistente,0
22/03/2020,Erechim,RS,3,,,Desconhecida,0,Consistente,0
23/03/2020,Erechim,RS,3,,,Desconhecida,0,Consistente,0
24/03/2020,Erechim,RS,3,,,Desconhecida,0,Consistente,0
25/03/2020,Erechim,RS,3,,,Desconhecida,0,Consistente,0
26/03/2020,Erechim,RS,3,,,Desconhecida,0,Consistente,0
27/03/2020,Erechim,RS,3,,,Desconhecida,0,Consistente,0
28/03/2020,Erechim,RS,3,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Erechim,RS,3,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Estância Velha,RS,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Estância Velha,RS,1,,,Desconhecida,0,Consistente,0
23/03/2020,Estância Velha,RS,1,,,Desconhecida,0,Consistente,0
24/03/2020,Estância Velha,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Estância Velha,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Estância Velha,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Estância Velha,RS,2,,,Desconhecida,1,Consistente,0
28/03/2020,Estância Velha,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Estância Velha,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Estrela,RS,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Estrela,RS,1,,,Desconhecida,0,Consistente,0
23/03/2020,Estrela,RS,1,,,Desconhecida,0,Consistente,0
24/03/2020,Estrela,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Estrela,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Estrela,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Estrela,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Estrela,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Estrela,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
18/03/2020,Farroupilha,RS,1,,,Desconhecida,-999,Consistente,0
19/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
20/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
21/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
22/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
23/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
24/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Farroupilha,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Farroupilha,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Farroupilha,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
24/03/2020,Garibaldi,RS,1,,,Desconhecida,-999,Consistente,0
25/03/2020,Garibaldi,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Garibaldi,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Garibaldi,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Garibaldi,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Garibaldi,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
25/03/2020,Gravataí,RS,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Gravataí,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Gravataí,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Gravataí,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Gravataí,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
20/03/2020,Ivoti,RS,2,,,Desconhecida,-999,Consistente,0
21/03/2020,Ivoti,RS,2,,,Desconhecida,0,Consistente,0
22/03/2020,Ivoti,RS,2,,,Desconhecida,0,Consistente,0
23/03/2020,Ivoti,RS,2,,,Desconhecida,0,Consistente,0
24/03/2020,Ivoti,RS,2,,,Desconhecida,0,Consistente,0
25/03/2020,Ivoti,RS,2,,,Desconhecida,0,Consistente,0
26/03/2020,Ivoti,RS,2,,,Desconhecida,0,Consistente,0
27/03/2020,Ivoti,RS,2,,,Desconhecida,0,Consistente,0
28/03/2020,Ivoti,RS,3,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,1,Consistente,0
29/03/2020,Ivoti,RS,3,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Lajeado,RS,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Lajeado,RS,2,,,Desconhecida,1,Consistente,0
23/03/2020,Lajeado,RS,3,,,Desconhecida,1,Consistente,0
24/03/2020,Lajeado,RS,5,,,Desconhecida,2,Consistente,0
25/03/2020,Lajeado,RS,5,,,Desconhecida,0,Consistente,0
26/03/2020,Lajeado,RS,5,,,Desconhecida,0,Consistente,0
27/03/2020,Lajeado,RS,5,,,Desconhecida,0,Consistente,0
28/03/2020,Lajeado,RS,5,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Lajeado,RS,5,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
27/03/2020,Marau,RS,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Marau,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Marau,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
27/03/2020,Nova Palma,RS,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Nova Palma,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Nova Palma,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
29/03/2020,Novo Hamburgo,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,-999,Consistente,0
23/03/2020,Osório,RS,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Osório,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Osório,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Osório,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Osório,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Osório,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Osório,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
24/03/2020,Paraí,RS,1,,,Desconhecida,-999,Consistente,0
25/03/2020,Paraí,RS,1,,,Desconhecida,0,Consistente,0
26/03/2020,Paraí,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Paraí,RS,1,,,Desconhecida,0,Consistente,0
28/03/2020,Paraí,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Paraí,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
27/03/2020,Passo Fundo,RS,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Passo Fundo,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Passo Fundo,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
25/03/2020,Pelotas,RS,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Pelotas,RS,1,,,Desconhecida,0,Consistente,0
27/03/2020,Pelotas,RS,2,,,Desconhecida,1,Consistente,0
28/03/2020,Pelotas,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Pelotas,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
27/03/2020,Piratini,RS,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Piratini,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Piratini,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
11/03/2020,Porto Alegre,RS,2,,,Desconhecida,-999,Consistente,0
12/03/2020,Porto Alegre,RS,2,,,Desconhecida,0,Consistente,0
13/03/2020,Porto Alegre,RS,2,,,Desconhecida,0,Consistente,0
14/03/2020,Porto Alegre,RS,5,,,Desconhecida,3,Consistente,0
15/03/2020,Porto Alegre,RS,5,,,Desconhecida,0,Consistente,0
16/03/2020,Porto Alegre,RS,8,,https://saude.rs.gov.br/upload/arquivos/202003/16185550-informe-epidemiologico-rs-2019-ncov-16-03-2020.pdf,Desconhecida,3,Consistente,0
17/03/2020,Porto Alegre,RS,16,,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2020/03/17/porto-alegre-passa-de-8-para-16-casos-confirmados-de-coronavirus-segundo-prefeitura-total-do-estado-e-de-19.ghtml,Desconhecida,8,Consistente,0
18/03/2020,Porto Alegre,RS,21,,https://saude.rs.gov.br/upload/arquivos/202003/18194748-informe-epidemiologico-rs-2019-ncov-18-03-2020.pdf,Desconhecida,5,Consistente,0
19/03/2020,Porto Alegre,RS,22,,,Desconhecida,1,Consistente,0
20/03/2020,Porto Alegre,RS,25,,https://saude.rs.gov.br/coronavirus-informe-epidemiologico,Desconhecida,3,Consistente,0
21/03/2020,Porto Alegre,RS,35,,,Desconhecida,10,Consistente,0
22/03/2020,Porto Alegre,RS,38,,,Desconhecida,3,Consistente,0
23/03/2020,Porto Alegre,RS,41,,,Desconhecida,3,Consistente,0
24/03/2020,Porto Alegre,RS,47,,,Desconhecida,6,Consistente,0
25/03/2020,Porto Alegre,RS,87,1,,Desconhecida,40,Consistente,0
26/03/2020,Porto Alegre,RS,87,2,,Desconhecida,0,Consistente,0
27/03/2020,Porto Alegre,RS,107,2,,Desconhecida,20,Consistente,0
28/03/2020,Porto Alegre,RS,133,2,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,26,Consistente,0
29/03/2020,Porto Alegre,RS,143,2,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,10,Consistente,0
23/03/2020,Rio Grande,RS,1,,,Desconhecida,-999,Consistente,0
24/03/2020,Rio Grande,RS,1,,,Desconhecida,0,Consistente,0
25/03/2020,Rio Grande,RS,2,,,Desconhecida,1,Consistente,0
26/03/2020,Rio Grande,RS,2,,,Desconhecida,0,Consistente,0
27/03/2020,Rio Grande,RS,2,,,Desconhecida,0,Consistente,0
28/03/2020,Rio Grande,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Rio Grande,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
27/03/2020,Rolante,RS,1,,,Desconhecida,-999,Consistente,0
28/03/2020,Rolante,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Rolante,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Sant'ana do Livramento,RS,2,,,Desconhecida,-999,Consistente,0
22/03/2020,Sant'ana do Livramento,RS,2,,,Desconhecida,0,Consistente,0
23/03/2020,Sant'ana do Livramento,RS,3,,,Desconhecida,1,Consistente,0
24/03/2020,Sant'ana do Livramento,RS,3,,,Desconhecida,0,Consistente,0
25/03/2020,Sant'ana do Livramento,RS,4,,,Desconhecida,1,Consistente,0
26/03/2020,Sant'ana do Livramento,RS,4,,,Desconhecida,0,Consistente,0
27/03/2020,Sant'ana do Livramento,RS,4,,,Desconhecida,0,Consistente,0
28/03/2020,Sant'ana do Livramento,RS,4,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Sant'ana do Livramento,RS,4,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
21/03/2020,Santa Maria,RS,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Santa Maria,RS,1,,,Desconhecida,0,Consistente,0
23/03/2020,Santa Maria,RS,2,,,Desconhecida,1,Consistente,0
24/03/2020,Santa Maria,RS,2,,,Desconhecida,0,Consistente,0
25/03/2020,Santa Maria,RS,2,,,Desconhecida,0,Consistente,0
26/03/2020,Santa Maria,RS,2,,,Desconhecida,0,Consistente,0
27/03/2020,Santa Maria,RS,2,,,Desconhecida,0,Consistente,0
28/03/2020,Santa Maria,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html,Desconhecida,0,Consistente,0
29/03/2020,Santa Maria,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html,Desconhecida,0,Consistente,0
27/03/2020,Santa Rosa,RS,1,,,Desconhecida,-999,Consistente,0
