data,municipio,uf,casos confirmados,mortes
08/04/2020,Guimarânia,MG,1,0.0
09/04/2020,Guimarânia,MG,1,0.0
10/04/2020,Guimarânia,MG,1,0.0
11/04/2020,Guimarânia,MG,1,0.0
12/04/2020,Guimarânia,MG,1,0.0
13/04/2020,Guimarânia,MG,1,0.0
11/04/2020,Ibirité,MG,1,0.0
12/04/2020,Ibirité,MG,2,0.0
13/04/2020,Ibirité,MG,2,0.0
08/04/2020,Ipaba,MG,1,0.0
09/04/2020,Ipaba,MG,1,0.0
10/04/2020,Ipaba,MG,1,0.0
11/04/2020,Ipaba,MG,1,0.0
12/04/2020,Ipaba,MG,1,0.0
13/04/2020,Ipaba,MG,2,0.0
12/03/2020,Ipatinga,MG,1,
13/03/2020,Ipatinga,MG,1,
14/03/2020,Ipatinga,MG,1,
15/03/2020,Ipatinga,MG,1,
16/03/2020,Ipatinga,MG,1,
17/03/2020,Ipatinga,MG,1,
18/03/2020,Ipatinga,MG,1,
19/03/2020,Ipatinga,MG,1,
20/03/2020,Ipatinga,MG,1,
21/03/2020,Ipatinga,MG,1,
22/03/2020,Ipatinga,MG,1,
23/03/2020,Ipatinga,MG,1,
24/03/2020,Ipatinga,MG,1,
25/03/2020,Ipatinga,MG,1,
26/03/2020,Ipatinga,MG,1,
27/03/2020,Ipatinga,MG,1,
28/03/2020,Ipatinga,MG,1,
29/03/2020,Ipatinga,MG,1,
30/03/2020,Ipatinga,MG,1,
31/03/2020,Ipatinga,MG,1,
01/04/2020,Ipatinga,MG,1,
02/04/2020,Ipatinga,MG,1,
03/04/2020,Ipatinga,MG,1,0.0
04/04/2020,Ipatinga,MG,1,0.0
05/04/2020,Ipatinga,MG,1,0.0
06/04/2020,Ipatinga,MG,1,0.0
07/04/2020,Ipatinga,MG,2,0.0
08/04/2020,Ipatinga,MG,3,0.0
09/04/2020,Ipatinga,MG,4,0.0
10/04/2020,Ipatinga,MG,5,0.0
11/04/2020,Ipatinga,MG,4,0.0
